"Plot Title: 21444869"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 21444869, SEN S/N: 21444869)","Coupler Detached (LGR S/N: 21444869)","Coupler Attached (LGR S/N: 21444869)","Host Connected (LGR S/N: 21444869)","End Of File (LGR S/N: 21444869)"
1952,07/11/23 09:45:00 PM,58.755,,,,
1953,07/11/23 10:00:00 PM,58.712,,,,
1954,07/11/23 10:15:00 PM,58.712,,,,
1955,07/11/23 10:30:00 PM,58.712,,,,
1956,07/11/23 10:45:00 PM,58.712,,,,
1957,07/11/23 11:00:00 PM,58.669,,,,
1958,07/11/23 11:15:00 PM,58.669,,,,
1959,07/11/23 11:30:00 PM,58.626,,,,
1960,07/11/23 11:45:00 PM,58.582,,,,
1961,07/12/23 12:00:00 AM,58.582,,,,
1962,07/12/23 12:15:00 AM,58.541,,,,
1963,07/12/23 12:30:00 AM,58.541,,,,
1964,07/12/23 12:45:00 AM,58.498,,,,
1965,07/12/23 01:00:00 AM,58.455,,,,
1966,07/12/23 01:15:00 AM,58.411,,,,
1967,07/12/23 01:30:00 AM,58.411,,,,
1968,07/12/23 01:45:00 AM,58.368,,,,
1969,07/12/23 02:00:00 AM,58.325,,,,
1970,07/12/23 02:15:00 AM,58.282,,,,
1971,07/12/23 02:30:00 AM,58.239,,,,
1972,07/12/23 02:45:00 AM,58.239,,,,
1973,07/12/23 03:00:00 AM,58.195,,,,
1974,07/12/23 03:15:00 AM,58.152,,,,
1975,07/12/23 03:30:00 AM,58.109,,,,
1976,07/12/23 03:45:00 AM,58.109,,,,
1977,07/12/23 04:00:00 AM,58.066,,,,
1978,07/12/23 04:15:00 AM,58.023,,,,
1979,07/12/23 04:30:00 AM,58.023,,,,
1980,07/12/23 04:45:00 AM,57.979,,,,
1981,07/12/23 05:00:00 AM,57.936,,,,
1982,07/12/23 05:15:00 AM,57.936,,,,
1983,07/12/23 05:30:00 AM,57.893,,,,
1984,07/12/23 05:45:00 AM,57.893,,,,
1985,07/12/23 06:00:00 AM,57.893,,,,
1986,07/12/23 06:15:00 AM,57.893,,,,
1987,07/12/23 06:30:00 AM,57.850,,,,
1988,07/12/23 06:45:00 AM,57.850,,,,
1989,07/12/23 07:00:00 AM,57.850,,,,
1990,07/12/23 07:15:00 AM,57.893,,,,
1991,07/12/23 07:30:00 AM,57.893,,,,
1992,07/12/23 07:45:00 AM,57.936,,,,
1993,07/12/23 08:00:00 AM,57.979,,,,
1994,07/12/23 08:15:00 AM,58.023,,,,
1995,07/12/23 08:30:00 AM,58.066,,,,
1996,07/12/23 08:45:00 AM,58.109,,,,
1997,07/12/23 09:00:00 AM,58.152,,,,
1998,07/12/23 09:15:00 AM,58.239,,,,
1999,07/12/23 09:30:00 AM,58.282,,,,
2000,07/12/23 09:45:00 AM,58.368,,,,
2001,07/12/23 10:00:00 AM,58.498,,,,
2002,07/12/23 10:15:00 AM,58.541,,,,
2003,07/12/23 10:30:00 AM,58.626,,,,
2004,07/12/23 10:45:00 AM,58.755,,,,
2005,07/12/23 11:00:00 AM,58.885,,,,
2006,07/12/23 11:15:00 AM,59.056,,,,
2007,07/12/23 11:30:00 AM,59.185,,,,
2008,07/12/23 11:45:00 AM,59.358,,,,
2009,07/12/23 12:00:00 PM,59.529,,,,
2010,07/12/23 12:15:00 PM,59.659,,,,
2011,07/12/23 12:30:00 PM,59.745,,,,
2012,07/12/23 12:45:00 PM,59.788,,,,
2013,07/12/23 01:00:00 PM,59.873,,,,
2014,07/12/23 01:15:00 PM,59.959,,,,
2015,07/12/23 01:30:00 PM,60.132,,,,
2016,07/12/23 01:45:00 PM,60.260,,,,
2017,07/12/23 02:00:00 PM,60.390,,,,
2018,07/12/23 02:15:00 PM,60.474,,,,
2019,07/12/23 02:30:00 PM,60.561,,,,
2020,07/12/23 02:45:00 PM,60.604,,,,
2021,07/12/23 03:00:00 PM,60.647,,,,
2022,07/12/23 03:15:00 PM,60.775,,,,
2023,07/12/23 03:30:00 PM,60.861,,,,
2024,07/12/23 03:45:00 PM,61.032,,,,
2025,07/12/23 04:00:00 PM,61.162,,,,
2026,07/12/23 04:15:00 PM,61.290,,,,
2027,07/12/23 04:30:00 PM,61.376,,,,
2028,07/12/23 04:45:00 PM,61.419,,,,
2029,07/12/23 05:00:00 PM,61.462,,,,
2030,07/12/23 05:15:00 PM,61.590,,,,
2031,07/12/23 05:30:00 PM,61.720,,,,
2032,07/12/23 05:45:00 PM,61.848,,,,
2033,07/12/23 06:00:00 PM,62.019,,,,
2034,07/12/23 06:15:00 PM,62.148,,,,
2035,07/12/23 06:30:00 PM,62.233,,,,
2036,07/12/23 06:45:00 PM,62.233,,,,
2037,07/12/23 07:00:00 PM,62.276,,,,
2038,07/12/23 07:15:00 PM,62.191,,,,
2039,07/12/23 07:30:00 PM,62.191,,,,
2040,07/12/23 07:45:00 PM,62.105,,,,
2041,07/12/23 08:00:00 PM,62.019,,,,
2042,07/12/23 08:15:00 PM,61.934,,,,
2043,07/12/23 08:30:00 PM,61.848,,,,
2044,07/12/23 08:45:00 PM,61.761,,,,
2045,07/12/23 09:00:00 PM,61.677,,,,
2046,07/12/23 09:15:00 PM,61.590,,,,
2047,07/12/23 09:30:00 PM,61.506,,,,
2048,07/12/23 09:45:00 PM,61.419,,,,
2049,07/12/23 10:00:00 PM,61.333,,,,
2050,07/12/23 10:15:00 PM,61.248,,,,
2051,07/12/23 10:30:00 PM,61.162,,,,
2052,07/12/23 10:45:00 PM,61.075,,,,
2053,07/12/23 11:00:00 PM,61.032,,,,
2054,07/12/23 11:15:00 PM,60.948,,,,
2055,07/12/23 11:30:00 PM,60.861,,,,
2056,07/12/23 11:45:00 PM,60.775,,,,
2057,07/13/23 12:00:00 AM,60.690,,,,
2058,07/13/23 12:15:00 AM,60.604,,,,
2059,07/13/23 12:30:00 AM,60.517,,,,
2060,07/13/23 12:45:00 AM,60.474,,,,
2061,07/13/23 01:00:00 AM,60.390,,,,
2062,07/13/23 01:15:00 AM,60.346,,,,
2063,07/13/23 01:30:00 AM,60.346,,,,
2064,07/13/23 01:45:00 AM,60.303,,,,
2065,07/13/23 02:00:00 AM,60.260,,,,
2066,07/13/23 02:15:00 AM,60.217,,,,
2067,07/13/23 02:30:00 AM,60.217,,,,
2068,07/13/23 02:45:00 AM,60.174,,,,
2069,07/13/23 03:00:00 AM,60.132,,,,
2070,07/13/23 03:15:00 AM,60.089,,,,
2071,07/13/23 03:30:00 AM,60.046,,,,
2072,07/13/23 03:45:00 AM,59.959,,,,
2073,07/13/23 04:00:00 AM,59.916,,,,
2074,07/13/23 04:15:00 AM,59.873,,,,
2075,07/13/23 04:30:00 AM,59.830,,,,
2076,07/13/23 04:45:00 AM,59.788,,,,
2077,07/13/23 05:00:00 AM,59.788,,,,
2078,07/13/23 05:15:00 AM,59.702,,,,
2079,07/13/23 05:30:00 AM,59.659,,,,
2080,07/13/23 05:45:00 AM,59.616,,,,
2081,07/13/23 06:00:00 AM,59.572,,,,
2082,07/13/23 06:15:00 AM,59.529,,,,
2083,07/13/23 06:30:00 AM,59.486,,,,
2084,07/13/23 06:45:00 AM,59.486,,,,
2085,07/13/23 07:00:00 AM,59.445,,,,
2086,07/13/23 07:15:00 AM,59.445,,,,
2087,07/13/23 07:30:00 AM,59.401,,,,
2088,07/13/23 07:45:00 AM,59.358,,,,
2089,07/13/23 08:00:00 AM,59.358,,,,
2090,07/13/23 08:15:00 AM,59.401,,,,
2091,07/13/23 08:30:00 AM,59.401,,,,
2092,07/13/23 08:45:00 AM,59.486,,,,
2093,07/13/23 09:00:00 AM,59.572,,,,
2094,07/13/23 09:15:00 AM,59.702,,,,
2095,07/13/23 09:30:00 AM,59.830,,,,
2096,07/13/23 09:45:00 AM,59.959,,,,
2097,07/13/23 10:00:00 AM,60.089,,,,
2098,07/13/23 10:15:00 AM,60.217,,,,
2099,07/13/23 10:30:00 AM,60.346,,,,
2100,07/13/23 10:45:00 AM,60.517,,,,
2101,07/13/23 11:00:00 AM,60.647,,,,
2102,07/13/23 11:15:00 AM,60.818,,,,
2103,07/13/23 11:30:00 AM,60.991,,,,
2104,07/13/23 11:45:00 AM,61.119,,,,
2105,07/13/23 12:00:00 PM,61.248,,,,
2106,07/13/23 12:15:00 PM,61.333,,,,
2107,07/13/23 12:30:00 PM,61.506,,,,
2108,07/13/23 12:45:00 PM,61.677,,,,
2109,07/13/23 01:00:00 PM,61.804,,,,
2110,07/13/23 01:15:00 PM,62.019,,,,
2111,07/13/23 01:30:00 PM,62.148,,,,
2112,07/13/23 01:45:00 PM,62.276,,,,
2113,07/13/23 02:00:00 PM,62.447,,,,
2114,07/13/23 02:15:00 PM,62.661,,,,
2115,07/13/23 02:30:00 PM,62.834,,,,
2116,07/13/23 02:45:00 PM,63.005,,,,
2117,07/13/23 03:00:00 PM,63.219,,,,
2118,07/13/23 03:15:00 PM,63.347,,,,
2119,07/13/23 03:30:00 PM,63.518,,,,
2120,07/13/23 03:45:00 PM,63.648,,,,
2121,07/13/23 04:00:00 PM,63.819,,,,
2122,07/13/23 04:15:00 PM,63.903,,,,
2123,07/13/23 04:30:00 PM,63.946,,,,
2124,07/13/23 04:45:00 PM,64.033,,,,
2125,07/13/23 05:00:00 PM,64.074,,,,
2126,07/13/23 05:15:00 PM,64.117,,,,
2127,07/13/23 05:30:00 PM,64.117,,,,
2128,07/13/23 05:45:00 PM,64.117,,,,
2129,07/13/23 06:00:00 PM,64.117,,,,
2130,07/13/23 06:15:00 PM,64.161,,,,
2131,07/13/23 06:30:00 PM,64.161,,,,
2132,07/13/23 06:45:00 PM,64.117,,,,
2133,07/13/23 07:00:00 PM,64.074,,,,
2134,07/13/23 07:15:00 PM,64.074,,,,
2135,07/13/23 07:30:00 PM,64.033,,,,
2136,07/13/23 07:45:00 PM,63.990,,,,
2137,07/13/23 08:00:00 PM,63.990,,,,
2138,07/13/23 08:15:00 PM,63.990,,,,
2139,07/13/23 08:30:00 PM,63.946,,,,
2140,07/13/23 08:45:00 PM,63.946,,,,
2141,07/13/23 09:00:00 PM,63.903,,,,
2142,07/13/23 09:15:00 PM,63.862,,,,
2143,07/13/23 09:30:00 PM,63.862,,,,
2144,07/13/23 09:45:00 PM,63.819,,,,
2145,07/13/23 10:00:00 PM,63.775,,,,
2146,07/13/23 10:15:00 PM,63.732,,,,
2147,07/13/23 10:30:00 PM,63.648,,,,
2148,07/13/23 10:45:00 PM,63.604,,,,
2149,07/13/23 11:00:00 PM,63.475,,,,
2150,07/13/23 11:15:00 PM,63.390,,,,
2151,07/13/23 11:30:00 PM,63.304,,,,
2152,07/13/23 11:45:00 PM,63.219,,,,
2153,07/14/23 12:00:00 AM,63.090,,,,
2154,07/14/23 12:15:00 AM,63.005,,,,
2155,07/14/23 12:30:00 AM,62.875,,,,
2156,07/14/23 12:45:00 AM,62.748,,,,
2157,07/14/23 01:00:00 AM,62.620,,,,
2158,07/14/23 01:15:00 AM,62.490,,,,
2159,07/14/23 01:30:00 AM,62.406,,,,
2160,07/14/23 01:45:00 AM,62.276,,,,
2161,07/14/23 02:00:00 AM,62.191,,,,
2162,07/14/23 02:15:00 AM,62.062,,,,
2163,07/14/23 02:30:00 AM,61.977,,,,
2164,07/14/23 02:45:00 AM,61.891,,,,
2165,07/14/23 03:00:00 AM,61.804,,,,
2166,07/14/23 03:15:00 AM,61.720,,,,
2167,07/14/23 03:30:00 AM,61.633,,,,
2168,07/14/23 03:45:00 AM,61.547,,,,
2169,07/14/23 04:00:00 AM,61.462,,,,
2170,07/14/23 04:15:00 AM,61.376,,,,
2171,07/14/23 04:30:00 AM,61.290,,,,
2172,07/14/23 04:45:00 AM,61.205,,,,
2173,07/14/23 05:00:00 AM,61.162,,,,
2174,07/14/23 05:15:00 AM,61.075,,,,
2175,07/14/23 05:30:00 AM,60.991,,,,
2176,07/14/23 05:45:00 AM,60.904,,,,
2177,07/14/23 06:00:00 AM,60.818,,,,
2178,07/14/23 06:15:00 AM,60.733,,,,
2179,07/14/23 06:30:00 AM,60.690,,,,
2180,07/14/23 06:45:00 AM,60.647,,,,
2181,07/14/23 07:00:00 AM,60.604,,,,
2182,07/14/23 07:15:00 AM,60.561,,,,
2183,07/14/23 07:30:00 AM,60.517,,,,
2184,07/14/23 07:45:00 AM,60.474,,,,
2185,07/14/23 08:00:00 AM,60.474,,,,
2186,07/14/23 08:15:00 AM,60.474,,,,
2187,07/14/23 08:30:00 AM,60.517,,,,
2188,07/14/23 08:45:00 AM,60.561,,,,
2189,07/14/23 09:00:00 AM,60.604,,,,
2190,07/14/23 09:15:00 AM,60.647,,,,
2191,07/14/23 09:30:00 AM,60.733,,,,
2192,07/14/23 09:45:00 AM,60.775,,,,
2193,07/14/23 10:00:00 AM,60.861,,,,
2194,07/14/23 10:15:00 AM,60.948,,,,
2195,07/14/23 10:30:00 AM,60.991,,,,
2196,07/14/23 10:45:00 AM,61.032,,,,
2197,07/14/23 11:00:00 AM,61.119,,,,
2198,07/14/23 11:15:00 AM,61.205,,,,
2199,07/14/23 11:30:00 AM,61.205,,,,
2200,07/14/23 11:45:00 AM,61.248,,,,
2201,07/14/23 12:00:00 PM,61.248,,,,
2202,07/14/23 12:15:00 PM,61.290,,,,
2203,07/14/23 12:30:00 PM,61.333,,,,
2204,07/14/23 12:45:00 PM,61.376,,,,
2205,07/14/23 01:00:00 PM,61.419,,,,
2206,07/14/23 01:15:00 PM,61.506,,,,
2207,07/14/23 01:30:00 PM,61.590,,,,
2208,07/14/23 01:45:00 PM,61.677,,,,
2209,07/14/23 02:00:00 PM,61.720,,,,
2210,07/14/23 02:15:00 PM,61.804,,,,
2211,07/14/23 02:30:00 PM,61.848,,,,
2212,07/14/23 02:45:00 PM,61.848,,,,
2213,07/14/23 03:00:00 PM,61.848,,,,
2214,07/14/23 03:15:00 PM,61.848,,,,
2215,07/14/23 03:30:00 PM,61.804,,,,
2216,07/14/23 03:45:00 PM,61.804,,,,
2217,07/14/23 04:00:00 PM,61.891,,,,
2218,07/14/23 04:15:00 PM,61.934,,,,
2219,07/14/23 04:30:00 PM,61.977,,,,
2220,07/14/23 04:45:00 PM,62.019,,,,
2221,07/14/23 05:00:00 PM,62.148,,,,
2222,07/14/23 05:15:00 PM,62.148,,,,
2223,07/14/23 05:30:00 PM,62.191,,,,
2224,07/14/23 05:45:00 PM,62.148,,,,
2225,07/14/23 06:00:00 PM,62.062,,,,
2226,07/14/23 06:15:00 PM,62.019,,,,
2227,07/14/23 06:30:00 PM,61.934,,,,
2228,07/14/23 06:45:00 PM,61.848,,,,
2229,07/14/23 07:00:00 PM,61.761,,,,
2230,07/14/23 07:15:00 PM,61.677,,,,
2231,07/14/23 07:30:00 PM,61.633,,,,
2232,07/14/23 07:45:00 PM,61.547,,,,
2233,07/14/23 08:00:00 PM,61.506,,,,
2234,07/14/23 08:15:00 PM,61.419,,,,
2235,07/14/23 08:30:00 PM,61.333,,,,
2236,07/14/23 08:45:00 PM,61.290,,,,
2237,07/14/23 09:00:00 PM,61.205,,,,
2238,07/14/23 09:15:00 PM,61.162,,,,
2239,07/14/23 09:30:00 PM,61.119,,,,
2240,07/14/23 09:45:00 PM,61.032,,,,
2241,07/14/23 10:00:00 PM,60.991,,,,
2242,07/14/23 10:15:00 PM,60.948,,,,
2243,07/14/23 10:30:00 PM,60.904,,,,
2244,07/14/23 10:45:00 PM,60.904,,,,
2245,07/14/23 11:00:00 PM,60.861,,,,
2246,07/14/23 11:15:00 PM,60.818,,,,
2247,07/14/23 11:30:00 PM,60.775,,,,
2248,07/14/23 11:45:00 PM,60.775,,,,
2249,07/15/23 12:00:00 AM,60.733,,,,
2250,07/15/23 12:15:00 AM,60.690,,,,
2251,07/15/23 12:30:00 AM,60.647,,,,
2252,07/15/23 12:45:00 AM,60.647,,,,
2253,07/15/23 01:00:00 AM,60.604,,,,
2254,07/15/23 01:15:00 AM,60.561,,,,
2255,07/15/23 01:30:00 AM,60.517,,,,
2256,07/15/23 01:45:00 AM,60.517,,,,
2257,07/15/23 02:00:00 AM,60.474,,,,
2258,07/15/23 02:15:00 AM,60.433,,,,
2259,07/15/23 02:30:00 AM,60.390,,,,
2260,07/15/23 02:45:00 AM,60.346,,,,
2261,07/15/23 03:00:00 AM,60.303,,,,
2262,07/15/23 03:15:00 AM,60.260,,,,
2263,07/15/23 03:30:00 AM,60.217,,,,
2264,07/15/23 03:45:00 AM,60.174,,,,
2265,07/15/23 04:00:00 AM,60.132,,,,
2266,07/15/23 04:15:00 AM,60.132,,,,
2267,07/15/23 04:30:00 AM,60.089,,,,
2268,07/15/23 04:45:00 AM,60.003,,,,
2269,07/15/23 05:00:00 AM,60.003,,,,
2270,07/15/23 05:15:00 AM,59.959,,,,
2271,07/15/23 05:30:00 AM,59.916,,,,
2272,07/15/23 05:45:00 AM,59.873,,,,
2273,07/15/23 06:00:00 AM,59.830,,,,
2274,07/15/23 06:15:00 AM,59.788,,,,
2275,07/15/23 06:30:00 AM,59.788,,,,
2276,07/15/23 06:45:00 AM,59.745,,,,
2277,07/15/23 07:00:00 AM,59.702,,,,
2278,07/15/23 07:15:00 AM,59.659,,,,
2279,07/15/23 07:30:00 AM,59.616,,,,
2280,07/15/23 07:45:00 AM,59.572,,,,
2281,07/15/23 08:00:00 AM,59.529,,,,
2282,07/15/23 08:15:00 AM,59.486,,,,
2283,07/15/23 08:30:00 AM,59.445,,,,
2284,07/15/23 08:45:00 AM,59.445,,,,
2285,07/15/23 09:00:00 AM,59.401,,,,
2286,07/15/23 09:15:00 AM,59.401,,,,
2287,07/15/23 09:30:00 AM,59.401,,,,
2288,07/15/23 09:45:00 AM,59.358,,,,
2289,07/15/23 10:00:00 AM,59.358,,,,
2290,07/15/23 10:15:00 AM,59.358,,,,
2291,07/15/23 10:30:00 AM,59.358,,,,
2292,07/15/23 10:45:00 AM,59.358,,,,
2293,07/15/23 11:00:00 AM,59.315,,,,
2294,07/15/23 11:15:00 AM,59.315,,,,
2295,07/15/23 11:30:00 AM,59.315,,,,
2296,07/15/23 11:45:00 AM,59.315,,,,
2297,07/15/23 12:00:00 PM,59.315,,,,
2298,07/15/23 12:15:00 PM,59.315,,,,
2299,07/15/23 12:30:00 PM,59.315,,,,
2300,07/15/23 12:45:00 PM,59.315,,,,
2301,07/15/23 01:00:00 PM,59.315,,,,
2302,07/15/23 01:15:00 PM,59.315,,,,
2303,07/15/23 01:30:00 PM,59.315,,,,
2304,07/15/23 01:45:00 PM,59.315,,,,
2305,07/15/23 02:00:00 PM,59.315,,,,
2306,07/15/23 02:15:00 PM,59.358,,,,
2307,07/15/23 02:30:00 PM,59.358,,,,
2308,07/15/23 02:45:00 PM,59.401,,,,
2309,07/15/23 03:00:00 PM,59.401,,,,
2310,07/15/23 03:15:00 PM,59.445,,,,
2311,07/15/23 03:30:00 PM,59.445,,,,
2312,07/15/23 03:45:00 PM,59.445,,,,
2313,07/15/23 04:00:00 PM,59.445,,,,
2314,07/15/23 04:15:00 PM,59.486,,,,
2315,07/15/23 04:30:00 PM,59.486,,,,
2316,07/15/23 04:45:00 PM,59.486,,,,
2317,07/15/23 05:00:00 PM,59.445,,,,
2318,07/15/23 05:15:00 PM,59.445,,,,
2319,07/15/23 05:30:00 PM,59.445,,,,
2320,07/15/23 05:45:00 PM,59.445,,,,
2321,07/15/23 06:00:00 PM,59.401,,,,
2322,07/15/23 06:15:00 PM,59.401,,,,
2323,07/15/23 06:30:00 PM,59.358,,,,
2324,07/15/23 06:45:00 PM,59.358,,,,
2325,07/15/23 07:00:00 PM,59.358,,,,
2326,07/15/23 07:15:00 PM,59.315,,,,
2327,07/15/23 07:30:00 PM,59.315,,,,
2328,07/15/23 07:45:00 PM,59.315,,,,
2329,07/15/23 08:00:00 PM,59.272,,,,
2330,07/15/23 08:15:00 PM,59.272,,,,
2331,07/15/23 08:30:00 PM,59.229,,,,
2332,07/15/23 08:45:00 PM,59.185,,,,
2333,07/15/23 09:00:00 PM,59.185,,,,
2334,07/15/23 09:15:00 PM,59.142,,,,
2335,07/15/23 09:30:00 PM,59.099,,,,
2336,07/15/23 09:45:00 PM,59.099,,,,
2337,07/15/23 10:00:00 PM,59.056,,,,
2338,07/15/23 10:15:00 PM,59.014,,,,
2339,07/15/23 10:30:00 PM,58.971,,,,
2340,07/15/23 10:45:00 PM,58.928,,,,
2341,07/15/23 11:00:00 PM,58.928,,,,
2342,07/15/23 11:15:00 PM,58.885,,,,
2343,07/15/23 11:30:00 PM,58.842,,,,
2344,07/15/23 11:45:00 PM,58.798,,,,
2345,07/16/23 12:00:00 AM,58.755,,,,
2346,07/16/23 12:15:00 AM,58.755,,,,
2347,07/16/23 12:30:00 AM,58.712,,,,
2348,07/16/23 12:45:00 AM,58.669,,,,
2349,07/16/23 01:00:00 AM,58.669,,,,
2350,07/16/23 01:15:00 AM,58.626,,,,
2351,07/16/23 01:30:00 AM,58.582,,,,
2352,07/16/23 01:45:00 AM,58.541,,,,
2353,07/16/23 02:00:00 AM,58.498,,,,
2354,07/16/23 02:15:00 AM,58.498,,,,
2355,07/16/23 02:30:00 AM,58.455,,,,
2356,07/16/23 02:45:00 AM,58.411,,,,
2357,07/16/23 03:00:00 AM,58.411,,,,
2358,07/16/23 03:15:00 AM,58.368,,,,
2359,07/16/23 03:30:00 AM,58.325,,,,
2360,07/16/23 03:45:00 AM,58.282,,,,
2361,07/16/23 04:00:00 AM,58.282,,,,
2362,07/16/23 04:15:00 AM,58.239,,,,
2363,07/16/23 04:30:00 AM,58.195,,,,
2364,07/16/23 04:45:00 AM,58.152,,,,
2365,07/16/23 05:00:00 AM,58.109,,,,
2366,07/16/23 05:15:00 AM,58.066,,,,
2367,07/16/23 05:30:00 AM,58.023,,,,
2368,07/16/23 05:45:00 AM,58.023,,,,
2369,07/16/23 06:00:00 AM,57.979,,,,
2370,07/16/23 06:15:00 AM,57.936,,,,
2371,07/16/23 06:30:00 AM,57.936,,,,
2372,07/16/23 06:45:00 AM,57.936,,,,
2373,07/16/23 07:00:00 AM,57.893,,,,
2374,07/16/23 07:15:00 AM,57.893,,,,
2375,07/16/23 07:30:00 AM,57.893,,,,
2376,07/16/23 07:45:00 AM,57.893,,,,
2377,07/16/23 08:00:00 AM,57.850,,,,
2378,07/16/23 08:15:00 AM,57.850,,,,
2379,07/16/23 08:30:00 AM,57.893,,,,
2380,07/16/23 08:45:00 AM,57.893,,,,
2381,07/16/23 09:00:00 AM,57.893,,,,
2382,07/16/23 09:15:00 AM,57.936,,,,
2383,07/16/23 09:30:00 AM,57.936,,,,
2384,07/16/23 09:45:00 AM,57.979,,,,
2385,07/16/23 10:00:00 AM,57.979,,,,
2386,07/16/23 10:15:00 AM,58.023,,,,
2387,07/16/23 10:30:00 AM,58.023,,,,
2388,07/16/23 10:45:00 AM,58.066,,,,
2389,07/16/23 11:00:00 AM,58.066,,,,
2390,07/16/23 11:15:00 AM,58.109,,,,
2391,07/16/23 11:30:00 AM,58.109,,,,
2392,07/16/23 11:45:00 AM,58.152,,,,
2393,07/16/23 12:00:00 PM,58.195,,,,
2394,07/16/23 12:15:00 PM,58.239,,,,
2395,07/16/23 12:30:00 PM,58.282,,,,
2396,07/16/23 12:45:00 PM,58.325,,,,
2397,07/16/23 01:00:00 PM,58.368,,,,
2398,07/16/23 01:15:00 PM,58.455,,,,
2399,07/16/23 01:30:00 PM,58.541,,,,
2400,07/16/23 01:45:00 PM,58.626,,,,
2401,07/16/23 02:00:00 PM,58.669,,,,
2402,07/16/23 02:15:00 PM,58.712,,,,
2403,07/16/23 02:30:00 PM,58.755,,,,
2404,07/16/23 02:45:00 PM,58.798,,,,
2405,07/16/23 03:00:00 PM,58.842,,,,
2406,07/16/23 03:15:00 PM,58.885,,,,
2407,07/16/23 03:30:00 PM,58.928,,,,
2408,07/16/23 03:45:00 PM,59.014,,,,
2409,07/16/23 04:00:00 PM,59.014,,,,
2410,07/16/23 04:15:00 PM,59.099,,,,
2411,07/16/23 04:30:00 PM,59.099,,,,
2412,07/16/23 04:45:00 PM,59.142,,,,
2413,07/16/23 05:00:00 PM,59.185,,,,
2414,07/16/23 05:15:00 PM,59.229,,,,
2415,07/16/23 05:30:00 PM,59.272,,,,
2416,07/16/23 05:45:00 PM,59.315,,,,
2417,07/16/23 06:00:00 PM,59.358,,,,
2418,07/16/23 06:15:00 PM,59.401,,,,
2419,07/16/23 06:30:00 PM,59.401,,,,
2420,07/16/23 06:45:00 PM,59.401,,,,
2421,07/16/23 07:00:00 PM,59.445,,,,
2422,07/16/23 07:15:00 PM,59.445,,,,
2423,07/16/23 07:30:00 PM,59.445,,,,
2424,07/16/23 07:45:00 PM,59.445,,,,
2425,07/16/23 08:00:00 PM,59.401,,,,
2426,07/16/23 08:15:00 PM,59.401,,,,
2427,07/16/23 08:30:00 PM,59.358,,,,
2428,07/16/23 08:45:00 PM,59.358,,,,
2429,07/16/23 09:00:00 PM,59.358,,,,
2430,07/16/23 09:15:00 PM,59.315,,,,
2431,07/16/23 09:30:00 PM,59.315,,,,
2432,07/16/23 09:45:00 PM,59.272,,,,
2433,07/16/23 10:00:00 PM,59.272,,,,
2434,07/16/23 10:15:00 PM,59.272,,,,
2435,07/16/23 10:30:00 PM,59.229,,,,
2436,07/16/23 10:45:00 PM,59.185,,,,
2437,07/16/23 11:00:00 PM,59.185,,,,
2438,07/16/23 11:15:00 PM,59.142,,,,
2439,07/16/23 11:30:00 PM,59.099,,,,
2440,07/16/23 11:45:00 PM,59.099,,,,
2441,07/17/23 12:00:00 AM,59.099,,,,
2442,07/17/23 12:15:00 AM,59.056,,,,
2443,07/17/23 12:30:00 AM,59.014,,,,
2444,07/17/23 12:45:00 AM,59.014,,,,
2445,07/17/23 01:00:00 AM,58.971,,,,
2446,07/17/23 01:15:00 AM,58.971,,,,
2447,07/17/23 01:30:00 AM,58.971,,,,
2448,07/17/23 01:45:00 AM,58.928,,,,
2449,07/17/23 02:00:00 AM,58.928,,,,
2450,07/17/23 02:15:00 AM,58.928,,,,
2451,07/17/23 02:30:00 AM,58.885,,,,
2452,07/17/23 02:45:00 AM,58.885,,,,
2453,07/17/23 03:00:00 AM,58.842,,,,
2454,07/17/23 03:15:00 AM,58.842,,,,
2455,07/17/23 03:30:00 AM,58.842,,,,
2456,07/17/23 03:45:00 AM,58.842,,,,
2457,07/17/23 04:00:00 AM,58.842,,,,
2458,07/17/23 04:15:00 AM,58.842,,,,
2459,07/17/23 04:30:00 AM,58.798,,,,
2460,07/17/23 04:45:00 AM,58.798,,,,
2461,07/17/23 05:00:00 AM,58.798,,,,
2462,07/17/23 05:15:00 AM,58.755,,,,
2463,07/17/23 05:30:00 AM,58.755,,,,
2464,07/17/23 05:45:00 AM,58.755,,,,
2465,07/17/23 06:00:00 AM,58.755,,,,
2466,07/17/23 06:15:00 AM,58.755,,,,
2467,07/17/23 06:30:00 AM,58.712,,,,
2468,07/17/23 06:45:00 AM,58.712,,,,
2469,07/17/23 07:00:00 AM,58.712,,,,
2470,07/17/23 07:15:00 AM,58.712,,,,
2471,07/17/23 07:30:00 AM,58.712,,,,
2472,07/17/23 07:45:00 AM,58.755,,,,
2473,07/17/23 08:00:00 AM,58.755,,,,
2474,07/17/23 08:15:00 AM,58.755,,,,
2475,07/17/23 08:30:00 AM,58.755,,,,
2476,07/17/23 08:45:00 AM,58.798,,,,
2477,07/17/23 09:00:00 AM,58.842,,,,
2478,07/17/23 09:15:00 AM,58.842,,,,
2479,07/17/23 09:30:00 AM,58.885,,,,
2480,07/17/23 09:45:00 AM,58.885,,,,
2481,07/17/23 10:00:00 AM,58.928,,,,
2482,07/17/23 10:15:00 AM,58.971,,,,
2483,07/17/23 10:30:00 AM,58.971,,,,
2484,07/17/23 10:45:00 AM,59.014,,,,
